"year","zone","indicator","measure","value"
"2012","S01001796","Which Are Occupied","Count",325
"2012","S01001796","Which Are Vacant","Count",2
"2011","S01001796","Which Are Vacant","Count",1
"2010","S01001796","Which Are Occupied","Count",322
"2014","S01001796","With 'Occupied Exemptions'","Count",8
"2009","S01001796","Which Are Vacant","Count",2
"2013","S01001796","Which Are Vacant","Count",3
"2010","S01001796","Total Dwellings","Count",328
"2007","S01001796","Total Dwellings","Count",343
"2014","S01001796","Total Dwellings","Count",327
"2013","S01001796","Total Dwellings","Count",330
"2012","S01001796","Total Dwellings","Count",329
"2011","S01001796","Total Dwellings","Count",328
"2009","S01001796","Total Dwellings","Count",327
"2008","S01001796","Total Dwellings","Count",327
"2012","S01001796","Which Are Second Homes","Count",2
"2009","S01001796","Which Are Occupied","Count",325
"2007","S01001796","Which Are Second Homes","Count",1
"2013","S01001796","Which Are Second Homes","Count",0
"2008","S01001796","With 'Occupied Exemptions'","Count",1
"2014","S01001796","Which Are Second Homes","Count",0
"2009","S01001796","Which Are Second Homes","Count",0
"2011","S01001796","Which Are Second Homes","Count",1
"2008","S01001796","Which Are Occupied","Ratio",100
"2013","S01001796","Which Are Occupied","Ratio",99
"2009","S01001796","Which Are Occupied","Ratio",99
"2010","S01001796","Which Are Occupied","Ratio",98
"2014","S01001796","Which Are Occupied","Ratio",99
"2012","S01001796","Which Are Occupied","Ratio",99
"2007","S01001796","Which Are Occupied","Ratio",99
"2011","S01001796","Which Are Occupied","Ratio",99
"2011","S01001796","With 'Occupied Exemptions'","Ratio",1
"2012","S01001796","With 'Occupied Exemptions'","Ratio",1
"2014","S01001796","With 'Occupied Exemptions'","Ratio",2
"2008","S01001796","With 'Occupied Exemptions'","Ratio",0
"2009","S01001796","With 'Occupied Exemptions'","Ratio",1
"2007","S01001796","With 'Occupied Exemptions'","Ratio",1
"2010","S01001796","With 'Occupied Exemptions'","Ratio",1
"2013","S01001796","With 'Occupied Exemptions'","Ratio",2
"2014","S01001796","Which Are Second Homes","Ratio",0
"2013","S01001796","Which Are Second Homes","Ratio",0
"2007","S01001796","Which Are Second Homes","Ratio",0
"2010","S01001796","Which Are Second Homes","Ratio",1
"2011","S01001796","Which Are Second Homes","Ratio",0
"2012","S01001796","Which Are Second Homes","Ratio",1
"2009","S01001796","Which Are Second Homes","Ratio",0
"2008","S01001796","Which Are Second Homes","Ratio",0
"2007","S01001796","With Single Adult Discounts","Ratio",17
"2008","S01001796","With Single Adult Discounts","Ratio",18
"2009","S01001796","With Single Adult Discounts","Ratio",19
"2010","S01001796","With Single Adult Discounts","Ratio",19
"2011","S01001796","With Single Adult Discounts","Ratio",22
"2012","S01001796","With Single Adult Discounts","Ratio",19
"2013","S01001796","With Single Adult Discounts","Ratio",19
"2014","S01001796","With Single Adult Discounts","Ratio",16
"2007","S01001796","Which Are Vacant","Ratio",1
"2012","S01001796","Which Are Vacant","Ratio",1
"2013","S01001796","Which Are Vacant","Ratio",1
"2009","S01001796","Which Are Vacant","Ratio",1
"2008","S01001796","Which Are Vacant","Ratio",0
"2011","S01001796","Which Are Vacant","Ratio",0
"2010","S01001796","Which Are Vacant","Ratio",1
"2014","S01001796","Which Are Vacant","Ratio",1
"2012","S01001797","With 'Occupied Exemptions'","Count",6
"2013","S01001797","With 'Occupied Exemptions'","Count",10
"2009","S01001797","With Single Adult Discounts","Count",139
"2007","S01001797","With 'Occupied Exemptions'","Count",11
"2011","S01001797","Which Are Occupied","Count",325
"2012","S01001797","With Single Adult Discounts","Count",139
"2009","S01001797","Which Are Occupied","Count",328
"2014","S01001797","Which Are Occupied","Count",332
"2008","S01001797","With Single Adult Discounts","Count",144
"2014","S01001797","With Single Adult Discounts","Count",151
"2007","S01001797","With Single Adult Discounts","Count",154
"2013","S01001797","With Single Adult Discounts","Count",143
"2009","S01001797","With 'Occupied Exemptions'","Count",10
"2008","S01001797","With 'Occupied Exemptions'","Count",11
"2011","S01001797","With Single Adult Discounts","Count",131
"2010","S01001797","With Single Adult Discounts","Count",132
"2007","S01001797","Which Are Second Homes","Count",1
"2007","S01001797","Which Are Occupied","Count",329
"2012","S01001797","Which Are Occupied","Count",329
"2008","S01001797","Which Are Second Homes","Count",0
"2012","S01001797","Which Are Vacant","Count",3
"2009","S01001797","Which Are Second Homes","Count",1
"2010","S01001797","Which Are Vacant","Count",3
"2010","S01001797","With 'Occupied Exemptions'","Count",10
"2008","S01001797","Which Are Vacant","Count",2
"2013","S01001797","Which Are Vacant","Count",5
"2014","S01001797","Which Are Vacant","Count",1
"2009","S01001797","Which Are Vacant","Count",3
"2010","S01001797","Which Are Second Homes","Count",1
"2011","S01001797","Which Are Vacant","Count",4
"2011","S01001797","With 'Occupied Exemptions'","Count",10
"2007","S01001797","Which Are Vacant","Count",3
"2011","S01001797","Total Dwellings","Count",332
"2008","S01001797","Total Dwellings","Count",332
"2007","S01001797","Total Dwellings","Count",333
"2013","S01001797","Total Dwellings","Count",333
"2010","S01001797","Total Dwellings","Count",332
"2009","S01001797","Total Dwellings","Count",332
"2012","S01001797","Total Dwellings","Count",332
"2014","S01001797","Total Dwellings","Count",333
"2013","S01001797","Which Are Occupied","Count",328
"2011","S01001797","Which Are Second Homes","Count",3
"2008","S01001797","Which Are Occupied","Count",330
"2012","S01001797","Which Are Second Homes","Count",0
"2010","S01001797","Which Are Occupied","Count",328
"2013","S01001797","Which Are Second Homes","Count",0
"2014","S01001797","With 'Occupied Exemptions'","Count",10
"2014","S01001797","Which Are Second Homes","Count",0
"2007","S01001797","Which Are Occupied","Ratio",99
"2010","S01001797","Which Are Occupied","Ratio",99
"2013","S01001797","Which Are Occupied","Ratio",99
"2008","S01001797","Which Are Occupied","Ratio",99
"2014","S01001797","Which Are Occupied","Ratio",100
"2009","S01001797","Which Are Occupied","Ratio",99
"2012","S01001797","Which Are Occupied","Ratio",99
"2011","S01001797","Which Are Occupied","Ratio",98
"2009","S01001797","With 'Occupied Exemptions'","Ratio",3
"2007","S01001797","With 'Occupied Exemptions'","Ratio",3
"2008","S01001797","With 'Occupied Exemptions'","Ratio",3
"2011","S01001797","With 'Occupied Exemptions'","Ratio",3
"2010","S01001797","With 'Occupied Exemptions'","Ratio",3
"2012","S01001797","With 'Occupied Exemptions'","Ratio",2
"2014","S01001797","With 'Occupied Exemptions'","Ratio",3
"2013","S01001797","With 'Occupied Exemptions'","Ratio",3
"2007","S01001797","Which Are Second Homes","Ratio",0
"2008","S01001797","Which Are Second Homes","Ratio",0
"2009","S01001797","Which Are Second Homes","Ratio",0
"2010","S01001797","Which Are Second Homes","Ratio",0
"2011","S01001797","Which Are Second Homes","Ratio",1
"2012","S01001797","Which Are Second Homes","Ratio",0
"2013","S01001797","Which Are Second Homes","Ratio",0
"2014","S01001797","Which Are Second Homes","Ratio",0
"2011","S01001797","With Single Adult Discounts","Ratio",40
"2014","S01001797","With Single Adult Discounts","Ratio",45
"2009","S01001797","With Single Adult Discounts","Ratio",42
"2008","S01001797","With Single Adult Discounts","Ratio",43
"2012","S01001797","With Single Adult Discounts","Ratio",42
"2013","S01001797","With Single Adult Discounts","Ratio",43
"2007","S01001797","With Single Adult Discounts","Ratio",46
"2010","S01001797","With Single Adult Discounts","Ratio",40
"2009","S01001797","Which Are Vacant","Ratio",1
"2010","S01001797","Which Are Vacant","Ratio",1
"2011","S01001797","Which Are Vacant","Ratio",1
"2008","S01001797","Which Are Vacant","Ratio",1
"2014","S01001797","Which Are Vacant","Ratio",0
"2013","S01001797","Which Are Vacant","Ratio",1
"2007","S01001797","Which Are Vacant","Ratio",1
"2012","S01001797","Which Are Vacant","Ratio",1
"2014","S01001798","With 'Occupied Exemptions'","Count",9
"2009","S01001798","With Single Adult Discounts","Count",67
"2014","S01001798","With Single Adult Discounts","Count",58
"2010","S01001798","With 'Occupied Exemptions'","Count",3
"2012","S01001798","With Single Adult Discounts","Count",63
"2007","S01001798","With 'Occupied Exemptions'","Count",0
"2013","S01001798","With 'Occupied Exemptions'","Count",9
"2013","S01001798","With Single Adult Discounts","Count",58
"2008","S01001798","With Single Adult Discounts","Count",63
"2010","S01001798","Which Are Occupied","Count",335
"2010","S01001798","With Single Adult Discounts","Count",64
"2009","S01001798","With 'Occupied Exemptions'","Count",1
"2008","S01001798","With 'Occupied Exemptions'","Count",0
"2011","S01001798","With Single Adult Discounts","Count",67
"2007","S01001798","With Single Adult Discounts","Count",69
"2012","S01001798","With 'Occupied Exemptions'","Count",3
"2007","S01001798","Which Are Vacant","Count",1
"2012","S01001798","Which Are Occupied","Count",335
"2013","S01001798","Which Are Second Homes","Count",3
"2008","S01001798","Which Are Vacant","Count",6
"2009","S01001798","Which Are Vacant","Count",1
"2008","S01001798","Which Are Second Homes","Count",4
"2010","S01001798","Which Are Vacant","Count",3
"2011","S01001798","Which Are Occupied","Count",337
"2014","S01001798","Which Are Second Homes","Count",1
"2011","S01001798","Which Are Vacant","Count",2
"2012","S01001798","Which Are Vacant","Count",2
"2013","S01001798","Which Are Occupied","Count",335
"2009","S01001798","Which Are Second Homes","Count",2
"2013","S01001798","Which Are Vacant","Count",3
"2010","S01001798","Which Are Second Homes","Count",3
"2014","S01001798","Which Are Vacant","Count",4
"2012","S01001798","Total Dwellings","Count",341
"2011","S01001798","Total Dwellings","Count",341
"2007","S01001798","Total Dwellings","Count",343
"2010","S01001798","Total Dwellings","Count",341
"2009","S01001798","Total Dwellings","Count",340
"2008","S01001798","Total Dwellings","Count",341
"2014","S01001798","Total Dwellings","Count",339
"2013","S01001798","Total Dwellings","Count",341
"2008","S01001798","Which Are Occupied","Count",331
"2014","S01001798","Which Are Occupied","Count",334
"2011","S01001798","With 'Occupied Exemptions'","Count",2
"2009","S01001798","Which Are Occupied","Count",337
"2011","S01001798","Which Are Second Homes","Count",2
"2007","S01001798","Which Are Second Homes","Count",1
"2012","S01001798","Which Are Second Homes","Count",4
"2007","S01001798","Which Are Occupied","Count",341
"2012","S01001798","Which Are Occupied","Ratio",98
"2010","S01001798","Which Are Occupied","Ratio",98
"2014","S01001798","Which Are Occupied","Ratio",99
"2008","S01001798","Which Are Occupied","Ratio",97
"2009","S01001798","Which Are Occupied","Ratio",99
"2013","S01001798","Which Are Occupied","Ratio",98
"2011","S01001798","Which Are Occupied","Ratio",99
"2007","S01001798","Which Are Occupied","Ratio",99
"2009","S01001798","With 'Occupied Exemptions'","Ratio",0
"2007","S01001798","With 'Occupied Exemptions'","Ratio",0
"2014","S01001798","With 'Occupied Exemptions'","Ratio",3
"2011","S01001798","With 'Occupied Exemptions'","Ratio",1
"2008","S01001798","With 'Occupied Exemptions'","Ratio",0
"2010","S01001798","With 'Occupied Exemptions'","Ratio",1
"2013","S01001798","With 'Occupied Exemptions'","Ratio",3
"2012","S01001798","With 'Occupied Exemptions'","Ratio",1
"2013","S01001798","Which Are Second Homes","Ratio",1
"2008","S01001798","Which Are Second Homes","Ratio",1
"2009","S01001798","Which Are Second Homes","Ratio",1
"2007","S01001798","Which Are Second Homes","Ratio",0
"2010","S01001798","Which Are Second Homes","Ratio",1
"2014","S01001798","Which Are Second Homes","Ratio",0
"2011","S01001798","Which Are Second Homes","Ratio",1
"2012","S01001798","Which Are Second Homes","Ratio",1
"2012","S01001798","With Single Adult Discounts","Ratio",18
"2009","S01001798","With Single Adult Discounts","Ratio",20
"2007","S01001798","With Single Adult Discounts","Ratio",20
"2008","S01001798","With Single Adult Discounts","Ratio",18
"2014","S01001798","With Single Adult Discounts","Ratio",17
"2010","S01001798","With Single Adult Discounts","Ratio",19
"2013","S01001798","With Single Adult Discounts","Ratio",17
"2011","S01001798","With Single Adult Discounts","Ratio",20
"2007","S01001798","Which Are Vacant","Ratio",0
"2008","S01001798","Which Are Vacant","Ratio",2
"2009","S01001798","Which Are Vacant","Ratio",0
"2010","S01001798","Which Are Vacant","Ratio",1
"2011","S01001798","Which Are Vacant","Ratio",1
"2012","S01001798","Which Are Vacant","Ratio",1
"2013","S01001798","Which Are Vacant","Ratio",1
"2014","S01001798","Which Are Vacant","Ratio",1
"2012","S01001799","With 'Occupied Exemptions'","Count",6
"2013","S01001799","With 'Occupied Exemptions'","Count",8
"2007","S01001799","With 'Occupied Exemptions'","Count",8
"2008","S01001799","With Single Adult Discounts","Count",140
"2011","S01001799","Which Are Occupied","Count",375
"2009","S01001799","Which Are Occupied","Count",371
"2014","S01001799","Which Are Occupied","Count",367
"2013","S01001799","With Single Adult Discounts","Count",148
"2009","S01001799","With 'Occupied Exemptions'","Count",8
"2010","S01001799","With Single Adult Discounts","Count",142
"2014","S01001799","With Single Adult Discounts","Count",135
"2007","S01001799","With Single Adult Discounts","Count",154
"2011","S01001799","With Single Adult Discounts","Count",131
"2009","S01001799","With Single Adult Discounts","Count",137
"2008","S01001799","With 'Occupied Exemptions'","Count",5
"2012","S01001799","With Single Adult Discounts","Count",136
"2009","S01001799","Which Are Vacant","Count",3
"2007","S01001799","Which Are Second Homes","Count",0
"2011","S01001799","Which Are Vacant","Count",0
"2007","S01001799","Which Are Vacant","Count",3
"2007","S01001799","Which Are Occupied","Count",370
"2010","S01001799","With 'Occupied Exemptions'","Count",8
"2012","S01001799","Which Are Vacant","Count",4
"2008","S01001799","Which Are Second Homes","Count",1
"2009","S01001799","Which Are Second Homes","Count",1
"2011","S01001799","With 'Occupied Exemptions'","Count",8
"2008","S01001799","Which Are Vacant","Count",1
"2013","S01001799","Which Are Vacant","Count",3
"2012","S01001799","Which Are Occupied","Count",369
"2010","S01001799","Which Are Vacant","Count",4
"2014","S01001799","Which Are Vacant","Count",6
"2010","S01001799","Which Are Second Homes","Count",1
"2010","S01001799","Total Dwellings","Count",376
"2012","S01001799","Total Dwellings","Count",376
"2011","S01001799","Total Dwellings","Count",376
"2009","S01001799","Total Dwellings","Count",375
"2013","S01001799","Total Dwellings","Count",376
"2014","S01001799","Total Dwellings","Count",375
"2007","S01001799","Total Dwellings","Count",373
"2008","S01001799","Total Dwellings","Count",371
"2013","S01001799","Which Are Occupied","Count",371
"2011","S01001799","Which Are Second Homes","Count",1
"2008","S01001799","Which Are Occupied","Count",369
